ID,TARGET
392,0.03674656143083053
393,0.03299921260874981
395,0.04219825080422319
396,0.034752675700202976
397,0.03299921260874981
398,0.03527209729192098
399,0.034752675700202976
400,0.03299921260874981
401,0.036333806891895686
403,0.03527209729192098
405,0.03791683258526476
406,0.03299921260874981
409,0.044659936431726784
411,0.03791683258526476
413,0.03670544581537048
418,0.022500360275782633
419,0.044659936431726784
422,0.044659936431726784
424,0.054109103366384206
425,0.040096099022415156
427,0.03299921260874981
430,0.03299921260874981
431,0.044659936431726784
434,0.047194445389472456
435,0.03791683258526476
437,0.051223216250419215
438,0.030686545422314457
439,0.051223216250419215
442,0.03299921260874981
446,0.03489613290256863
450,0.04215130223661412
451,0.044659936431726784
452,0.03299921260874981
454,0.03299921260874981
455,0.03527209729192098
463,0.044659936431726784
464,0.03299921260874981
465,0.03489613290256863
467,0.053891072527195036
468,0.03987629311437776
470,0.03791683258526476
472,0.04453273026365745
473,0.044659936431726784
475,0.04144640964351719
476,0.03489613290256863
479,0.047194445389472456
481,0.04144640964351719
483,0.03791683258526476
484,0.038791658989783574
486,0.03791683258526476
487,0.03489613290256863
491,0.03299921260874981
494,0.03489613290256863
495,0.03489613290256863
497,0.040084718412919426
498,0.030503150703097604
499,0.03299921260874981
503,0.047194445389472456
504,0.040755709083081716
505,0.03299921260874981
506,0.022858400919941943
507,0.03254934754688255
508,0.051223216250419215
509,0.044659936431726784
510,0.0296320901253714
511,0.04028761245457393
512,0.03791683258526476
516,0.03299921260874981
518,0.040084718412919426
519,0.03791683258526476
520,0.03527209729192098
521,0.03489613290256863
522,0.03527209729192098
524,0.051223216250419215
525,0.03266382649869857
526,0.03299921260874981
528,0.047194445389472456
529,0.03791683258526476
531,0.03791683258526476
532,0.0569182481543729
534,0.04215130223661412
536,0.03791683258526476
539,0.03791683258526476
540,0.04215130223661412
541,0.03299921260874981
542,0.047194445389472456
545,0.03791683258526476
546,0.03299921260874981
552,0.03791683258526476
556,0.034752675700202976
557,0.03299921260874981
559,0.03791683258526476
562,0.03527209729192098
563,0.03266382649869857
565,0.03987629311437776
569,0.03674656143083053
570,0.03791683258526476
574,0.04215130223661412
575,0.03299921260874981
585,0.03489613290256863
589,0.03791683258526476
590,0.038791658989783574
592,0.044659936431726784
593,0.03791683258526476
594,0.03266382649869857
595,0.044659936431726784
597,0.034542156196076174
601,0.03489613290256863
603,0.03489613290256863
604,0.034752675700202976
605,0.03791683258526476
607,0.03299921260874981
608,0.04215130223661412
610,0.047194445389472456
612,0.04681744867369283
613,0.040084718412919426
615,0.03471371063836987
616,0.04706037572340602
617,0.03489613290256863
619,0.03791683258526476
620,0.053891072527195036
621,0.03299921260874981
624,0.040084718412919426
625,0.03266382649869857
628,0.034752675700202976
629,0.051223216250419215
630,0.03791683258526476
632,0.05606020522341052
634,0.03299921260874981
637,0.047002892407216244
638,0.03527209729192098
642,0.040084718412919426
643,0.03266382649869857
644,0.03791683258526476
646,0.03489613290256863
655,0.053076095992878415
660,0.044659936431726784
664,0.040084718412919426
665,0.040084718412919426
666,0.03299921260874981
670,0.051223216250419215
671,0.054109103366384206
672,0.04144640964351719
675,0.03299921260874981
676,0.040084718412919426
677,0.047194445389472456
678,0.03471371063836987
680,0.03489613290256863
683,0.053891072527195036
684,0.044659936431726784
685,0.03791683258526476
691,0.04215130223661412
693,0.03299921260874981
696,0.03299921260874981
698,0.030621319455777216
699,0.047194445389472456
700,0.03527209729192098
703,0.03489613290256863
704,0.051215336685673005
705,0.03299921260874981
707,0.0569182481543729
709,0.03791683258526476
711,0.051223216250419215
713,0.044659936431726784
716,0.03299921260874981
719,0.03299921260874981
721,0.03299921260874981
722,0.03791683258526476
723,0.034542156196076174
724,0.03299921260874981
727,0.03489613290256863
728,0.044659936431726784
729,0.03299921260874981
733,0.044659936431726784
736,0.03266382649869857
739,0.03791683258526476
742,0.054109103366384206
743,0.040084718412919426
744,0.04144640964351719
745,0.054109103366384206
747,0.03266382649869857
749,0.03489613290256863
750,0.03489613290256863
751,0.040084718412919426
752,0.034752675700202976
755,0.03299921260874981
756,0.03299921260874981
762,0.03299921260874981
763,0.047194445389472456
764,0.03791683258526476
765,0.03299921260874981
766,0.03299921260874981
769,0.03489613290256863
770,0.040084718412919426
773,0.03299921260874981
774,0.040084718412919426
776,0.03791683258526476
777,0.03299921260874981
778,0.03266382649869857
779,0.044659936431726784
780,0.03299921260874981
781,0.040084718412919426
786,0.03527209729192098
788,0.03299921260874981
794,0.044659936431726784
796,0.053891072527195036
801,0.04658471800513991
802,0.040084718412919426
803,0.03933446683056066
804,0.03299921260874981
805,0.03299921260874981
809,0.03791683258526476
810,0.051223216250419215
817,0.03489613290256863
819,0.044659936431726784
821,0.03299921260874981
824,0.051223216250419215
825,0.03471371063836987
826,0.051223216250419215
830,0.03471371063836987
831,0.03733389651557261
832,0.03674656143083053
833,0.040084718412919426
837,0.047194445389472456
839,0.03299921260874981
840,0.03299921260874981
841,0.03791683258526476
842,0.03489613290256863
843,0.03299921260874981
844,0.040084718412919426
845,0.03489613290256863
848,0.03987629311437776
853,0.04733737862459308
854,0.03299921260874981
855,0.03489613290256863
856,0.03791683258526476
861,0.034542156196076174
865,0.047194445389472456
866,0.03674656143083053
867,0.040084718412919426
870,0.03299921260874981
871,0.051223216250419215
872,0.044659936431726784
873,0.044659936431726784
874,0.03791683258526476
875,0.026500417055843536
876,0.03299921260874981
879,0.047194445389472456
880,0.03299921260874981
883,0.03299921260874981
884,0.03299921260874981
886,0.04215130223661412
890,0.03299921260874981
892,0.049663454896776496
893,0.04219825080422319
894,0.03299921260874981
895,0.047002892407216244
896,0.03489613290256863
897,0.03299921260874981
899,0.054109103366384206
900,0.03299921260874981
901,0.03266382649869857
902,0.054109103366384206
905,0.03266382649869857
912,0.055618075910064374
914,0.054109103366384206
915,0.03791683258526476
917,0.051223216250419215
918,0.03299921260874981
919,0.044659936431726784
921,0.04144640964351719
922,0.03791683258526476
923,0.03471371063836987
926,0.03299921260874981
929,0.03670544581537048
930,0.03489613290256863
931,0.03791683258526476
937,0.03489613290256863
938,0.040084718412919426
939,0.040084718412919426
941,0.03791683258526476
946,0.03674656143083053
947,0.04733737862459308
950,0.03299921260874981
951,0.03489613290256863
952,0.044659936431726784
953,0.03791683258526476
954,0.03299921260874981
955,0.044659936431726784
956,0.051223216250419215
957,0.040084718412919426
960,0.040084718412919426
963,0.054109103366384206
966,0.03791683258526476
969,0.03299921260874981
971,0.04144640964351719
972,0.03489613290256863
975,0.05203872978582671
980,0.03266382649869857
982,0.03791683258526476
983,0.03299921260874981
985,0.040084718412919426
987,0.022858400919941943
988,0.033463789128614335
991,0.034752675700202976
992,0.034752675700202976
995,0.053891072527195036
996,0.03489613290256863
998,0.03489613290256863
1001,0.051223216250419215
1002,0.03299921260874981
1004,0.044659936431726784
1005,0.04529229293442054
1010,0.03299921260874981
1011,0.03299921260874981
1012,0.03299921260874981
1013,0.04215130223661412
1014,0.03299921260874981
1015,0.03987629311437776
1016,0.03299921260874981
1022,0.03299921260874981
1023,0.03791683258526476
1024,0.03299921260874981
1025,0.044659936431726784
1026,0.0569182481543729
1028,0.03299921260874981
1029,0.034542156196076174
1032,0.051223216250419215
1034,0.051189797941615
1036,0.044659936431726784
1037,0.03299921260874981
1039,0.04958594374377666
1042,0.044659936431726784
1045,0.047194445389472456
1046,0.04215130223661412
1050,0.04144640964351719
1052,0.026920356289543063
1055,0.044659936431726784
1057,0.03266382649869857
1058,0.03299921260874981
1060,0.03299921260874981
1062,0.03299921260874981
1063,0.047194445389472456
1064,0.044659936431726784
1065,0.03791683258526476
1066,0.03299921260874981
1067,0.051223216250419215
1068,0.03987629311437776
1070,0.051223216250419215
1072,0.03299921260874981
1077,0.054109103366384206
1078,0.03299921260874981
1079,0.03489613290256863
1081,0.040084718412919426
1082,0.051223216250419215
1093,0.03987629311437776
1094,0.047194445389472456
1102,0.03987629311437776
1103,0.044659936431726784
1106,0.03489613290256863
1107,0.054109103366384206
1112,0.040084718412919426
1113,0.03299921260874981
1114,0.03527209729192098
1116,0.03266382649869857
1118,0.046155370609832345
1120,0.047194445389472456
1121,0.03791683258526476
1128,0.03299921260874981
1130,0.051223216250419215
1132,0.03299921260874981
1135,0.03299921260874981
1138,0.04453273026365745
1139,0.03489613290256863
1141,0.044659936431726784
1143,0.051223216250419215
1146,0.05379682232347442
1148,0.044659936431726784
1149,0.04215130223661412
1151,0.03489613290256863
1152,0.044659936431726784
1153,0.03489613290256863
1155,0.037100154052552674
1157,0.03299921260874981
1160,0.03266382649869857
1161,0.03299921260874981
1162,0.040084718412919426
1164,0.044659936431726784
1168,0.03791683258526476
1169,0.03674656143083053
1174,0.04769636122721946
1176,0.03299921260874981
1177,0.054109103366384206
1178,0.03791683258526476
1180,0.044659936431726784
1181,0.047194445389472456
1182,0.051223216250419215
1185,0.03299921260874981
1190,0.03299921260874981
1194,0.03489613290256863
1196,0.03791683258526476
1199,0.047002892407216244
1200,0.03791683258526476
1201,0.034752675700202976
1202,0.040084718412919426
1206,0.0569182481543729
1207,0.03791683258526476
1208,0.03489613290256863
1212,0.03987629311437776
1216,0.03299921260874981
1219,0.044659936431726784
1221,0.03489613290256863
1222,0.03299921260874981
1225,0.03299921260874981
1227,0.044659936431726784
1230,0.033801748442766275
1231,0.044659936431726784
1232,0.044659936431726784
1233,0.03489613290256863
1234,0.051223216250419215
1235,0.03299921260874981
1236,0.051223216250419215
1237,0.044659936431726784
1238,0.04215130223661412
1239,0.03299921260874981
1240,0.040084718412919426
1241,0.03489613290256863
1244,0.040084718412919426
1245,0.03791683258526476
1247,0.044659936431726784
1250,0.04215130223661412
1251,0.03299921260874981
1257,0.03299921260874981
1259,0.03299921260874981
1266,0.04681744867369283
1267,0.054109103366384206
1268,0.03527209729192098
1270,0.054109103366384206
1272,0.03791683258526476
1273,0.04733737862459308
1276,0.040084718412919426
1278,0.03299921260874981
1279,0.040084718412919426
1283,0.03489613290256863
1284,0.047194445389472456
1286,0.03670544581537048
1289,0.03791683258526476
1290,0.03299921260874981
1292,0.03266382649869857
1293,0.03791683258526476
1294,0.04453273026365745
1296,0.03992081336072585
1298,0.03489613290256863
1299,0.051223216250419215
1301,0.03299921260874981
1304,0.03299921260874981
1306,0.03299921260874981
1308,0.03791683258526476
1310,0.03987629311437776
1311,0.03674656143083053
1312,0.04215130223661412
1315,0.03489613290256863
1318,0.03791683258526476
1319,0.03471371063836987
1320,0.03299921260874981
1323,0.03489613290256863
1324,0.040084718412919426
1325,0.03987629311437776
1326,0.04215130223661412
1329,0.0569182481543729
1331,0.03791683258526476
1332,0.044659936431726784
1335,0.03299921260874981
1336,0.051223216250419215
1338,0.040084718412919426
1340,0.051223216250419215
1342,0.03299921260874981
1345,0.03299921260874981
1347,0.03299921260874981
1349,0.047194445389472456
1350,0.04215130223661412
1351,0.03489613290256863
1354,0.03266382649869857
1355,0.044659936431726784
1356,0.044659936431726784
1359,0.040084718412919426
1361,0.054109103366384206
1362,0.0569182481543729
1363,0.053891072527195036
1365,0.03791683258526476
1366,0.040084718412919426
1367,0.047194445389472456
1368,0.03299921260874981
1369,0.03299921260874981
1370,0.040084718412919426
1371,0.03489613290256863
1372,0.04706037572340602
1374,0.03489613290256863
1375,0.051223216250419215
1376,0.040084718412919426
1379,0.022858400919941943
1380,0.044659936431726784
1383,0.044659936431726784
1387,0.040084718412919426
1388,0.047194445389472456
1389,0.03266382649869857
1390,0.03987629311437776
1394,0.03791683258526476
1396,0.053891072527195036
1397,0.041007430861811654
1399,0.044659936431726784
1400,0.044659936431726784
1402,0.03987629311437776
1403,0.04215130223661412
1404,0.051223216250419215
1405,0.03471371063836987
1407,0.03299921260874981
1409,0.03299921260874981
1413,0.03674656143083053
1415,0.03791683258526476
1416,0.03791683258526476
1418,0.03489613290256863
1422,0.03299921260874981
1423,0.03489613290256863
1425,0.03266382649869857
1428,0.044659936431726784
1429,0.03791683258526476
1430,0.044659936431726784
1431,0.03987629311437776
1432,0.03489613290256863
1434,0.03299921260874981
1435,0.03299921260874981
1436,0.054109103366384206
1438,0.03299921260874981
1443,0.03791683258526476
1445,0.03987629311437776
1446,0.04215130223661412
1453,0.03933446683056066
1456,0.037100154052552674
1458,0.04219825080422319
1459,0.03299921260874981
1460,0.03791683258526476
1461,0.05203872978582671
1462,0.0569182481543729
1463,0.044659936431726784
1466,0.051223216250419215
1467,0.044659936431726784
1469,0.040084718412919426
1470,0.03471371063836987
1471,0.053891072527195036
1473,0.03299921260874981
1476,0.03471371063836987
1477,0.03987629311437776
1481,0.044659936431726784
1482,0.047194445389472456
1485,0.051223216250419215
1486,0.051223216250419215
1490,0.03987629311437776
1491,0.053891072527195036
1493,0.03489613290256863
1494,0.040084718412919426
1500,0.03791683258526476
1504,0.03791683258526476
1506,0.03299921260874981
1509,0.03266382649869857
1512,0.03791683258526476
1514,0.04453273026365745
1518,0.044659936431726784
1520,0.03299921260874981
1522,0.051223216250419215
1525,0.053891072527195036
1526,0.051223216250419215
1529,0.051223216250419215
1530,0.044659936431726784
1532,0.03299921260874981
1533,0.03791683258526476
1537,0.03299921260874981
1542,0.03266382649869857
1544,0.03489613290256863
1545,0.051223216250419215
1546,0.053891072527195036
1549,0.049663454896776496
1551,0.03299921260874981
1552,0.03299921260874981
1555,0.044659936431726784
1556,0.03299921260874981
1558,0.051223216250419215
1560,0.03299921260874981
1561,0.03987629311437776
1562,0.03299921260874981
1563,0.03489613290256863
1566,0.03299921260874981
1568,0.03791683258526476
1570,0.044659936431726784
1575,0.051223216250419215
1577,0.03299921260874981
1579,0.03299921260874981
1581,0.040084718412919426
1582,0.040084718412919426
1585,0.044659936431726784
1586,0.03489613290256863
1587,0.03299921260874981
1593,0.049663454896776496
1597,0.04769636122721946
1599,0.03987629311437776
1608,0.034752675700202976
1609,0.044659936431726784
1612,0.044659936431726784
1615,0.03299921260874981
1616,0.03791683258526476
1618,0.03791683258526476
1619,0.03299921260874981
1624,0.03489613290256863
1625,0.040084718412919426
1627,0.03299921260874981
1628,0.0569182481543729
1635,0.03489613290256863
1636,0.053891072527195036
1637,0.044659936431726784
1640,0.044659936431726784
1642,0.040794411703891316
1645,0.047194445389472456
1647,0.034752675700202976
1648,0.0569182481543729
1650,0.034542156196076174
1651,0.040084718412919426
1653,0.03299921260874981
1654,0.03299921260874981
1655,0.03527209729192098
1656,0.040084718412919426
1657,0.051223216250419215
1659,0.051223216250419215
1661,0.04453273026365745
1662,0.03987629311437776
1663,0.051223216250419215
1664,0.03791683258526476
1671,0.047194445389472456
1673,0.044659936431726784
1674,0.03489613290256863
1678,0.034752675700202976
1680,0.03987629311437776
1682,0.04656328908844985
1687,0.03489613290256863
1689,0.03299921260874981
1690,0.04215130223661412
1691,0.03987629311437776
1692,0.038791658989783574
1696,0.03489613290256863
1701,0.03791683258526476
1702,0.03791683258526476
1705,0.044659936431726784
1707,0.049663454896776496
1711,0.044659936431726784
1714,0.04215130223661412
1715,0.051223216250419215
1716,0.044659936431726784
1717,0.03299921260874981
1719,0.03489613290256863
1723,0.03489613290256863
1725,0.04144640964351719
1726,0.0569182481543729
1728,0.03299921260874981
1730,0.034542156196076174
1731,0.03299921260874981
1736,0.04144640964351719
1742,0.054109103366384206
1745,0.03791683258526476
1747,0.053891072527195036
1749,0.03791683258526476
1750,0.04219825080422319
1751,0.03299921260874981
1752,0.03791683258526476
1753,0.03987629311437776
1754,0.03489613290256863
1758,0.054109103366384206
1759,0.03987629311437776
1760,0.033463789128614335
1761,0.044659936431726784
1763,0.044659936431726784
1765,0.03987629311437776
1767,0.040084718412919426
1768,0.034752675700202976
1769,0.030686545422314457
1774,0.03791683258526476
1775,0.040084718412919426
1776,0.03299921260874981
1777,0.03299921260874981
1779,0.040084718412919426
1780,0.034752675700202976
1783,0.03674656143083053
1784,0.03002904704365741
1785,0.03266382649869857
1789,0.044659936431726784
1790,0.040084718412919426
1792,0.03987629311437776
1793,0.044659936431726784
1795,0.034752675700202976
1796,0.03266382649869857
1798,0.040084718412919426
1802,0.03299921260874981
1803,0.06108909507786971
1805,0.03266382649869857
1806,0.03791683258526476
1809,0.03987629311437776
1810,0.034752675700202976
1812,0.047002892407216244
1813,0.04215130223661412
1814,0.040084718412919426
1815,0.03254934754688255
1817,0.03987629311437776
1818,0.03987629311437776
1819,0.044659936431726784
1820,0.03791683258526476
1821,0.04453273026365745
1823,0.040084718412919426
1826,0.040084718412919426
1827,0.03987629311437776
1829,0.0569182481543729
1831,0.03299921260874981
1833,0.03987629311437776
1834,0.03987629311437776
1837,0.03489613290256863
1838,0.03299921260874981
1839,0.03674656143083053
1840,0.03791683258526476
1841,0.03791683258526476
1842,0.03791683258526476
1844,0.03299921260874981
1845,0.03791683258526476
1846,0.03299921260874981
1847,0.03299921260874981
1850,0.03489613290256863
1851,0.03791683258526476
1852,0.03299921260874981
1860,0.03791683258526476
1862,0.040084718412919426
1864,0.051223216250419215
1865,0.034752675700202976
1866,0.03299921260874981
1867,0.03791683258526476
1870,0.043362639417872266
1871,0.03791683258526476
1872,0.044659936431726784
1873,0.03299921260874981
1874,0.05001588077572791
1876,0.05039347287925198
1878,0.03791683258526476
1879,0.053891072527195036
1884,0.03791683258526476
1885,0.03299921260874981
1888,0.03791683258526476
1893,0.040794411703891316
1897,0.03791683258526476
1901,0.03299921260874981
1902,0.03299921260874981
1903,0.03489613290256863
1905,0.03791683258526476
1907,0.03299921260874981
1908,0.054109103366384206
1919,0.051223216250419215
1921,0.051223216250419215
1926,0.03299921260874981
1928,0.03670544581537048
1930,0.053891072527195036
1933,0.040084718412919426
1934,0.034752675700202976
1935,0.03791683258526476
1939,0.054109103366384206
1940,0.044659936431726784
1942,0.03489613290256863
1943,0.03266382649869857
1945,0.03299921260874981
1946,0.040084718412919426
1948,0.040084718412919426
1949,0.03791683258526476
1952,0.03299921260874981
1953,0.03489613290256863
1955,0.044659936431726784
1959,0.046826496783563064
1963,0.03489613290256863
1965,0.04453273026365745
1967,0.044659936431726784
1968,0.03791683258526476
1969,0.03674656143083053
1970,0.03791683258526476
1973,0.03489613290256863
1977,0.04453273026365745
1978,0.034752675700202976
1979,0.026500417055843536
1988,0.047194445389472456
1991,0.049663454896776496
1994,0.034752675700202976
1996,0.03299921260874981
1997,0.03471371063836987
1998,0.03791683258526476
2000,0.03987629311437776
2002,0.030267221207749797
2004,0.044659936431726784
2007,0.040084718412919426
2008,0.03299921260874981
2010,0.03299921260874981
2011,0.04156518336220805
2012,0.040084718412919426
2015,0.03266382649869857
2018,0.03299921260874981
2019,0.03299921260874981
2023,0.044659936431726784
2024,0.03791683258526476
2026,0.03299921260874981
2028,0.034752675700202976
2029,0.03299921260874981
2031,0.044659936431726784
2033,0.03791683258526476
2034,0.041007430861811654
2037,0.053891072527195036
2038,0.044659936431726784
2039,0.040084718412919426
2040,0.03299921260874981
2042,0.03299921260874981
2045,0.03299921260874981
2048,0.03299921260874981
2049,0.03299921260874981
2050,0.049512445354478775
2057,0.049663454896776496
2061,0.03489613290256863
2063,0.03791683258526476
2067,0.03489613290256863
2069,0.03987629311437776
2070,0.044659936431726784
2072,0.054109103366384206
2073,0.03987629311437776
2075,0.034752675700202976
2076,0.047194445389472456
2081,0.044659936431726784
2082,0.040084718412919426
2084,0.03987629311437776
2085,0.040084718412919426
2086,0.044659936431726784
2088,0.044659936431726784
2092,0.051223216250419215
2093,0.041007430861811654
2094,0.03299921260874981
2096,0.053891072527195036
2102,0.044659936431726784
2103,0.053891072527195036
2104,0.03791683258526476
2108,0.051223216250419215
2109,0.03987629311437776
2111,0.03489613290256863
2113,0.04010329123067875
2116,0.04215130223661412
2117,0.03992081336072585
2118,0.03992081336072585
2119,0.034752675700202976
2120,0.03299921260874981
2121,0.034752675700202976
2124,0.040084718412919426
2125,0.03791683258526476
2126,0.03987629311437776
2127,0.0569182481543729
2131,0.03299921260874981
2133,0.04215130223661412
2134,0.03987629311437776
2136,0.03489613290256863
2137,0.051223216250419215
2139,0.044659936431726784
2144,0.03674656143083053
2145,0.03791683258526476
2146,0.040084718412919426
2149,0.03266382649869857
2150,0.04144640964351719
2151,0.03471371063836987
2152,0.034752675700202976
2153,0.03489613290256863
2157,0.051223216250419215
2158,0.044659936431726784
2159,0.04144640964351719
2161,0.03299921260874981
2163,0.03299921260874981
2166,0.03791683258526476
2169,0.04144640964351719
2171,0.051223216250419215
2177,0.047002892407216244
2179,0.03791683258526476
2182,0.03489613290256863
2184,0.051223216250419215
2185,0.03791683258526476
2186,0.03299921260874981
2187,0.025528889640373437
2188,0.04215130223661412
2189,0.03489613290256863
2190,0.053891072527195036
2194,0.022858400919941943
2195,0.03299921260874981
2196,0.040084718412919426
2198,0.040084718412919426
2199,0.040084718412919426
2200,0.034752675700202976
2201,0.03791683258526476
2203,0.03791683258526476
2208,0.03299921260874981
2209,0.03791683258526476
2210,0.03791683258526476
2211,0.03489613290256863
2213,0.03266382649869857
2214,0.033463789128614335
2215,0.0569182481543729
2216,0.03674656143083053
2218,0.03266382649869857
2222,0.03791683258526476
2224,0.034752675700202976
2229,0.03489613290256863
2230,0.03299921260874981
2234,0.04658471800513991
2235,0.03299921260874981
2237,0.044659936431726784
2239,0.03489613290256863
2241,0.03471371063836987
2242,0.03299921260874981
2243,0.044659936431726784
2244,0.03299921260874981
2245,0.03299921260874981
2248,0.03987629311437776
2251,0.03791683258526476
2253,0.051223216250419215
2254,0.03266382649869857
2257,0.03299921260874981
2261,0.03791683258526476
2262,0.044659936431726784
2266,0.03299921260874981
2269,0.03489613290256863
2275,0.03527209729192098
2278,0.034752675700202976
2279,0.03299921260874981
2283,0.034542156196076174
2284,0.03992081336072585
2285,0.03527209729192098
2286,0.03489613290256863
2287,0.03791683258526476
2289,0.051223216250419215
2290,0.053891072527195036
2291,0.044659936431726784
2293,0.044659936431726784
2300,0.03992081336072585
2301,0.03299921260874981
2302,0.051215336685673005
2303,0.04215130223661412
2304,0.03299921260874981
2305,0.03791683258526476
2306,0.03791683258526476
2307,0.044659936431726784
2308,0.051223216250419215
2311,0.044659936431726784
2313,0.03674656143083053
2315,0.034752675700202976
2316,0.047194445389472456
2318,0.0569182481543729
2322,0.03266382649869857
2323,0.03299921260874981
2325,0.03489613290256863
2327,0.044659936431726784
2328,0.03791683258526476
2329,0.049663454896776496
2330,0.051189797941615
2332,0.03489613290256863
2333,0.03299921260874981
2334,0.03791683258526476
2337,0.03299921260874981
2338,0.03791683258526476
2341,0.04453273026365745
2344,0.044659936431726784
2345,0.03527209729192098
2347,0.034361518489774805
2348,0.040084718412919426
2349,0.03489613290256863
2350,0.03299921260874981
2351,0.03791683258526476
2358,0.03791683258526476
2359,0.040084718412919426
2361,0.03489613290256863
2363,0.046916103302082145
2364,0.03791683258526476
2366,0.03254934754688255
2369,0.03299921260874981
2370,0.0631325848439473
2373,0.04219825080422319
2375,0.03791683258526476
2377,0.044659936431726784
2384,0.044659936431726784
2385,0.04215130223661412
2386,0.03791683258526476
2387,0.03489613290256863
2388,0.034542156196076174
2392,0.044659936431726784
2393,0.047194445389472456
2394,0.044659936431726784
2395,0.04587487550143556
2396,0.044659936431726784
2397,0.03489613290256863
2400,0.044659936431726784
2401,0.03791683258526476
2403,0.03987629311437776
2407,0.051223216250419215
2408,0.040084718412919426
2410,0.03299921260874981
2414,0.054109103366384206
2416,0.054109103366384206
2421,0.03299921260874981
2422,0.044659936431726784
2423,0.044659936431726784
2425,0.03791683258526476
2430,0.03299921260874981
2433,0.04144640964351719
2434,0.04215130223661412
2437,0.03791683258526476
